timestamp,detected_state,inference_time_ms,output_class_0,output_class_1,used_ram,voltage,current_mA,power_W
337262,Llanto,320,0.996094,0.0,515628,0.93,81.0,77.0
338674,Llanto,320,0.921875,0.078125,515628,0.93,81.0,77.0
340100,Llanto,320,0.734375,0.265625,515628,0.99,44.9,46.0
341524,Llanto,320,0.996094,0.0,515628,0.91,45.2,41.0
342931,Llanto,320,0.828125,0.171875,515628,0.91,45.2,41.0
344358,Llanto,320,0.734375,0.265625,515628,1.0,44.7,48.0
345783,Llanto,320,0.996094,0.0,515628,0.96,45.1,46.0
347193,Llanto,320,0.996094,0.0,515628,0.99,61.2,77.0
348616,Llanto,320,0.996094,0.0,515628,0.99,61.2,77.0
350043,Llanto,320,0.996094,0.0,515628,0.94,45.2,43.0
351452,Llanto,320,0.996094,0.0,515628,0.98,72.6,72.0
352877,Llanto,320,0.996094,0.0,515628,0.98,72.6,72.0
354303,Ruido,320,0.132812,0.867188,515628,0.99,44.9,41.0
355713,Ruido,320,0.011719,0.988281,515628,1.21,91.8,88.0
357138,Llanto,320,0.847656,0.152344,515628,1.21,91.8,88.0
358562,Llanto,320,0.996094,0.0,515628,0.5,95.0,97.0
359976,Llanto,320,0.996094,0.0,515628,1.02,44.6,52.0
361396,Llanto,320,0.996094,0.003906,515628,0.02,80.6,85.0
362827,Llanto,320,0.992188,0.007812,515628,0.02,80.6,85.0
364232,Llanto,320,0.996094,0.003906,515628,1.72,45.0,44.0
365662,Llanto,320,0.996094,0.0,515628,0.0,45.2,41.0
367085,Llanto,320,0.996094,0.0,515628,0.0,45.2,41.0
368492,Llanto,320,0.996094,0.0,515628,1.01,45.5,51.0
369924,Llanto,320,0.996094,0.0,515628,1.07,44.6,11.0
371342,Llanto,320,0.996094,0.0,515628,1.01,131.9,97.0
372752,Ruido,320,0.011719,0.988281,515628,1.01,131.9,97.0
374177,Llanto,320,0.828125,0.171875,515628,1.03,45.1,48.0
375602,Llanto,320,0.996094,0.0,515628,0.95,65.6,67.0
377012,Llanto,320,0.996094,0.0,515628,0.95,65.6,67.0
378440,Ruido,320,0.296875,0.703125,515628,0.99,44.7,48.0
379863,Ruido,320,0.394531,0.605469,515628,0.94,44.9,46.0
381275,Llanto,320,0.9375,0.0625,515628,0.94,44.9,46.0
382697,Llanto,320,0.785156,0.214844,515628,1.0,93.5,98.0
384126,Ruido,320,0.0625,0.9375,515628,0.93,44.7,44.0
385532,Ruido,320,0.078125,0.921875,515628,0.99,72.7,77.0
386959,Ruido,320,0.003906,0.996094,515628,0.99,72.7,77.0
388383,Llanto,320,0.734375,0.265625,515628,0.92,44.9,43.0
389792,Ruido,320,0.191406,0.808594,515628,0.99,45.1,44.0
391235,Llanto,320,0.996094,0.003906,515628,0.99,45.1,44.0
392642,Llanto,320,0.996094,0.0,515628,0.92,44.9,43.0
394052,Llanto,320,0.996094,0.003906,515628,1.0,90.8,90.0
395477,Llanto,320,0.996094,0.0,515628,0.91,84.2,79.0
396902,Ruido,320,0.023438,0.976562,515628,0.91,84.2,79.0
398312,Ruido,320,0.003906,0.996094,515628,0.99,45.3,48.0
399739,Ruido,320,0.429688,0.570312,515628,0.99,75.4,75.0
401162,Llanto,320,0.996094,0.003906,515628,0.99,75.4,75.0
402575,Ruido,320,0.394531,0.605469,515628,1.06,93.0,0.0
403997,Ruido,320,0.359375,0.640625,515628,1.02,55.3,57.0
405426,Ruido,320,0.0,0.996094,515628,1.02,55.3,57.0
406832,Ruido,320,0.011719,0.988281,515628,0.38,172.1,46.0
408262,Ruido,320,0.023438,0.976562,515628,1.02,45.3,48.0
409683,Ruido,320,0.054688,0.945312,515628,0.0,120.2,126.0
411095,Ruido,320,0.039062,0.960938,515628,0.0,120.2,126.0
412526,Llanto,320,0.867188,0.132812,515628,1.36,45.2,43.0
413943,Llanto,320,0.996094,0.0,515628,0.6,45.2,43.0
415358,Llanto,320,0.996094,0.0,515628,0.6,45.2,43.0
416777,Llanto,320,0.9375,0.0625,515628,1.0,45.2,44.0
418203,Llanto,320,0.964844,0.035156,515628,0.95,44.9,49.0
419613,Llanto,320,0.988281,0.011719,515628,0.95,131.1,128.0
421043,Ruido,320,0.238281,0.761719,515628,0.95,131.1,128.0
422462,Llanto,320,0.761719,0.238281,515628,0.96,45.1,41.0
423874,Ruido,320,0.011719,0.988281,515628,0.98,45.0,44.0
425298,Llanto,320,0.996094,0.0,515628,0.98,45.0,44.0
426725,Llanto,320,0.996094,0.0,515628,0.94,45.5,41.0
428132,Llanto,320,0.996094,0.0,515628,0.96,44.9,44.0
429608,Llanto,320,0.996094,0.0,515628,1.01,61.6,56.0
430982,Llanto,320,0.996094,0.0,515628,1.01,61.6,56.0
432395,Ruido,320,0.003906,0.996094,515628,0.96,44.7,87.0
433822,Llanto,320,0.996094,0.0,515628,0.94,73.1,69.0
435242,Ruido,320,0.101562,0.898438,515628,0.94,73.1,69.0
436654,Ruido,320,0.003906,0.996094,515628,1.0,45.1,44.0
438078,Llanto,320,0.945312,0.054688,515628,0.96,45.2,41.0
439503,Llanto,320,0.910156,0.089844,515628,0.96,45.2,41.0
440913,Llanto,320,0.996094,0.0,515628,0.98,45.1,44.0
442339,Ruido,320,0.046875,0.953125,515628,0.96,44.8,41.0
443762,Ruido,320,0.078125,0.921875,515628,0.99,81.2,80.0
445173,Ruido,320,0.015625,0.984375,515628,0.99,81.2,80.0
446597,Llanto,320,0.734375,0.265625,515628,1.04,45.4,41.0
448024,Ruido,320,0.035156,0.964844,515628,1.01,95.0,92.0
449432,Ruido,320,0.089844,0.910156,515628,1.01,95.0,92.0
450858,Llanto,320,0.996094,0.0,515628,0.95,44.9,41.0
452283,Llanto,320,0.910156,0.089844,515628,0.98,45.2,44.0
453730,Llanto,320,0.992188,0.007812,515628,0.91,61.5,56.0
455119,Llanto,320,0.992188,0.007812,515628,0.91,61.5,56.0
456545,Llanto,320,0.964844,0.035156,515628,0.97,45.2,44.0
457951,Llanto,320,0.972656,0.027344,515628,0.97,73.1,67.0
459377,Llanto,320,0.980469,0.019531,515628,0.97,73.1,67.0
460803,Ruido,320,0.171875,0.828125,515628,1.08,53.8,52.0
462213,Llanto,320,0.996094,0.0,515628,0.63,45.0,44.0
463642,Llanto,320,0.996094,0.003906,515628,0.63,45.0,44.0
465063,Ruido,320,0.429688,0.570312,515628,1.64,92.8,98.0
466477,Llanto,320,0.996094,0.0,515628,0.0,45.5,46.0
467897,Ruido,320,0.027344,0.972656,515628,1.73,80.0,95.0
469325,Ruido,320,0.101562,0.898438,515628,1.73,80.0,95.0
470733,Ruido,320,0.429688,0.570312,515628,0.51,93.7,87.0
472158,Llanto,320,0.996094,0.0,515628,1.1,45.3,44.0
473585,Llanto,320,0.996094,0.0,515628,1.1,45.3,44.0
474993,Llanto,320,0.996094,0.0,515628,0.8,44.9,51.0
476424,Llanto,320,0.996094,0.0,515628,1.3,45.3,43.0
477845,Llanto,320,0.996094,0.0,515628,0.6,61.2,59.0
479253,Ruido,320,0.359375,0.640625,515628,0.6,61.2,59.0
480678,Llanto,320,0.996094,0.0,515628,1.45,44.7,43.0
482102,Llanto,320,0.996094,0.0,515628,1.02,72.6,67.0
483514,Ruido,320,0.214844,0.785156,515628,1.02,72.6,67.0
484940,Ruido,320,0.0,0.996094,515628,1.1,44.9,44.0
486362,Llanto,320,0.996094,0.0,515628,0.88,94.1,87.0
487775,Llanto,320,0.996094,0.0,515628,0.88,94.1,87.0
489201,Llanto,320,0.996094,0.0,515628,0.95,45.1,56.0
490625,Llanto,320,0.984375,0.015625,515628,0.92,45.4,41.0
492032,Llanto,320,0.996094,0.0,515628,0.98,79.6,79.0
493457,Llanto,320,0.996094,0.003906,515628,0.98,79.6,79.0
494883,Llanto,320,0.984375,0.015625,515628,0.94,45.1,41.0
496293,Llanto,320,0.535156,0.464844,515628,1.02,45.0,44.0
497717,Llanto,320,0.988281,0.011719,515628,1.02,45.0,44.0
499144,Llanto,320,0.910156,0.089844,515628,1.02,95.5,87.0
500558,Llanto,320,0.996094,0.0,515628,1.14,45.6,44.0
501980,Llanto,320,0.996094,0.0,515628,0.74,61.3,59.0
503405,Llanto,320,0.640625,0.359375,515628,0.74,61.3,59.0
504824,Llanto,320,0.882812,0.117188,515628,1.06,44.8,43.0
506241,Llanto,320,0.535156,0.464844,515628,1.0,73.1,66.0
507664,Llanto,320,0.882812,0.117188,515628,1.0,73.1,66.0
509074,Ruido,320,0.171875,0.828125,515628,0.99,93.9,92.0
510497,Ruido,320,0.003906,0.996094,515628,0.96,45.3,41.0
511927,Llanto,320,0.828125,0.171875,515628,0.96,45.3,41.0
513333,Llanto,320,0.996094,0.0,515628,0.96,93.1,92.0
514760,Llanto,320,0.996094,0.0,515628,0.92,45.1,41.0
516182,Llanto,320,0.996094,0.0,515628,0.98,80.8,82.0
517594,Ruido,320,0.023438,0.976562,515628,0.98,80.8,82.0
519018,Llanto,320,0.785156,0.214844,515628,0.92,45.3,43.0
520446,Llanto,320,0.964844,0.035156,515628,0.99,45.1,46.0
521853,Ruido,320,0.101562,0.898438,515628,0.99,45.1,46.0
523278,Ruido,320,0.0,0.996094,515628,0.94,45.3,43.0
524712,Llanto,320,0.996094,0.0,515628,0.98,93.1,75.0
526114,Llanto,320,0.996094,0.0,515628,0.91,68.0,69.0
527540,Llanto,320,0.996094,0.0,515628,0.91,68.0,69.0
528964,Ruido,330,0.035156,0.964844,515628,0.99,44.9,48.0
530374,Llanto,320,0.882812,0.117188,515628,0.92,76.5,74.0
531808,Ruido,320,0.070312,0.929688,515628,0.92,76.5,74.0
533225,Llanto,320,0.996094,0.0,515628,1.0,45.2,46.0
534634,Llanto,320,0.996094,0.0,515628,0.9,61.0,57.0
536059,Llanto,320,0.996094,0.0,515628,0.9,61.0,57.0
537483,Llanto,320,0.980469,0.019531,515628,0.98,93.4,100.0
538896,Ruido,320,0.035156,0.964844,515628,0.91,44.8,44.0
540318,Llanto,320,0.605469,0.394531,515628,0.99,72.2,77.0
541745,Llanto,320,0.570312,0.429688,515628,0.99,72.2,77.0
543157,Llanto,320,0.996094,0.0,515628,1.01,45.3,46.0
544578,Llanto,320,0.96875,0.03125,515628,1.07,44.6,8.0
546006,Ruido,320,0.394531,0.605469,515628,1.07,44.6,8.0
547413,Ruido,320,0.027344,0.972656,515628,1.03,45.2,123.0
548841,Llanto,320,0.964844,0.035156,515628,0.0,45.0,31.0
550268,Ruido,320,0.0,0.996094,515628,1.02,142.3,129.0
551676,Ruido,320,0.5,0.5,515628,1.02,142.3,129.0
553101,Ruido,320,0.394531,0.605469,515628,0.01,45.3,48.0
554524,Ruido,320,0.359375,0.640625,515628,1.05,74.0,79.0
555933,Ruido,320,0.152344,0.847656,515628,1.05,74.0,79.0
557358,Llanto,320,0.996094,0.0,515628,0.04,95.1,100.0
558783,Llanto,320,0.996094,0.0,515628,1.14,45.2,48.0
560199,Llanto,320,0.996094,0.0,515628,1.14,45.2,48.0
561618,Llanto,320,0.996094,0.0,515628,1.0,94.1,85.0
563047,Llanto,320,0.980469,0.019531,515628,0.98,93.4,92.0
