timestamp,detected_state,inference_time_ms,output_class_0,output_class_1,used_ram,voltage,current_mA,power_W
562072,Llanto,290,0.738281,0.261719,81048,0.9,45.1,90.0
563495,Llanto,290,0.761719,0.238281,81048,0.98,68.2,67.0
564925,Llanto,290,0.847656,0.152344,81048,0.92,45.3,43.0
566329,Llanto,290,0.625,0.375,81048,1.02,62.0,79.0
567755,Llanto,290,0.710938,0.289062,81048,1.02,62.0,79.0
569180,Ruido,300,0.355469,0.644531,81048,1.06,45.2,44.0
570589,Llanto,300,0.683594,0.316406,81048,0.9,45.3,43.0
572015,Llanto,290,0.65625,0.34375,81048,0.9,45.3,43.0
573440,Llanto,290,0.59375,0.40625,81048,1.08,45.0,44.0
574855,Ruido,300,0.480469,0.519531,81048,0.0,45.3,43.0
576275,Llanto,290,0.5625,0.4375,81048,1.0,111.5,111.0
577704,Llanto,300,0.761719,0.238281,81048,1.0,111.5,111.0
579113,Llanto,300,0.804688,0.195312,81048,1.0,45.3,48.0
580538,Ruido,290,0.4375,0.5625,81048,0.93,45.2,43.0
581961,Llanto,290,0.738281,0.261719,81048,0.93,45.2,43.0
583371,Llanto,290,0.664062,0.335938,81048,1.02,45.2,44.0
584795,Ruido,290,0.414062,0.585938,81048,0.08,45.3,41.0
586250,Llanto,290,0.738281,0.261719,81048,1.01,62.0,66.0
587631,Llanto,300,0.644531,0.355469,81048,1.01,62.0,66.0
589055,Llanto,290,0.753906,0.246094,81048,1.01,44.9,48.0
590480,Llanto,300,0.746094,0.253906,81048,0.94,62.1,57.0
591890,Llanto,290,0.71875,0.28125,81048,0.94,62.1,57.0
593317,Llanto,290,0.753906,0.246094,81048,1.06,45.2,44.0
594739,Ruido,300,0.175781,0.824219,81048,0.61,45.3,44.0
596154,Llanto,290,0.925781,0.074219,81048,0.61,45.3,44.0
597590,Llanto,290,0.816406,0.183594,81048,1.88,95.3,90.0
599001,Llanto,290,0.605469,0.394531,81048,1.07,45.2,16.0
600412,Ruido,290,0.480469,0.519531,81048,0.95,61.9,62.0
